2R	10780000	21001	0.0000000797704	1.78878e-17	1.47079e-17	3.7156e-18	0.00000000000020652	0.00000105922	2.11015e-16	1.62121e-17	0.0000000525233	1.0901e-17	4.11535e-18	0.0000000000000988058	0.000000742627	1.44392e-16	1.36219e-17	0.0000000323531	3.26148e-18	0.0000000000000707371	0.000000561664	1.07649e-16	1.03944e-17	0.0000000000944506	0.0000000000000280778	0.000000126716	3.00693e-17	3.87593e-18	0.000000486348	0.00000606968	0.000000000000212357	0.0000000000000980641	0.999989	0.00000109037	0.000000719028	0.0000000778514	1.39882e-16	0.0000000525031	0.000000609383	0.000000423837	0.000000313185	0.0000000634527	0.00000352119	0.999994	0.000000623036	0.000000412017	
2R	10780000	21002	0.00000046501	0.00000000000461244	0.00000579347	0.000000000000498689	0.000000000000369324	0.000000000000324055	0.000000000000264886	0.000000000000849899	0.00000174986	0.000016125	0.0000000000022334	0.00000000000187538	0.00000000000181672	0.00000000000157505	0.00000000000353495	0.999964	0.00000267445	0.0000017523	0.00000175958	0.0000015086	0.000003654	0.000000158583	0.000000000000154111	0.00000000000014492	0.000000000000113548	0.000000000000418241	0.000000181726	0.0000000000000498887	0.0000000000000470549	0.000000000000113053	0.000000148138	0.000000000000034082	0.000000000000110743	0.00000014461	0.0000000000000882645	0.000000240577	0.00000336175	0.00000981239	0.99998	0.00000149581	0.00000105788	0.00000102793	0.000000898911	0.00000206758	
2R	10780000	21003	0.000000451419	0.00000000000449059	0.0000058887	0.000000000000486106	0.000000000000358689	0.000000000000327846	0.000000000000255875	0.000000000000881024	0.0000016827	0.0000159568	0.00000000000211932	0.00000000000180649	0.00000000000179857	0.00000000000151728	0.00000000000358767	0.999964	0.00000263459	0.00000174651	0.00000180466	0.00000150702	0.00000389462	0.000000158478	0.000000000000147512	0.000000000000145945	0.00000000000010872	0.000000000000430727	0.000000175193	0.0000000000000483701	0.0000000000000452829	0.000000000000113978	0.000000143126	0.0000000000000331004	0.000000000000118823	0.000000139898	0.0000000000000885247	0.000000231708	0.00000339577	0.0000096611	0.99998	0.00000147577	0.00000104845	0.00000104546	0.000000893409	0.00000217902	
2R	10780000	21004	0.000000463416	0.00000000000463334	0.00000588537	0.000000000000522954	0.000000000000390441	0.00000000000038758	0.000000000000267944	0.000000000000893111	0.00000174161	0.0000161195	0.00000000000235724	0.0000000000019482	0.0000000000020778	0.00000000000162263	0.00000000000366504	0.999963	0.00000285556	0.00000188028	0.00000206121	0.00000160738	0.00000384523	0.000000158744	0.000000000000180481	0.00000000000019217	0.000000000000129136	0.000000000000470538	0.000000180929	0.0000000000000529756	0.000000000000048473	0.000000000000129523	0.000000147608	0.0000000000000361612	0.000000000000145307	0.00000014405	0.0000000000000981529	0.000000239638	0.00000340611	0.00000980137	0.99998	0.00000158653	0.00000112107	0.00000117821	0.000000947741	0.00000216226	
2R	10780000	21005	0.000000467945	0.00000000000471097	0.00000594759	0.000000000000493766	0.000000000000376974	0.000000000000342048	0.00000000000026939	0.000000000000919238	0.00000176357	0.000016164	0.00000000000220174	0.00000000000190015	0.00000000000192303	0.00000000000161707	0.00000000000376472	0.999963	0.00000262341	0.00000177197	0.00000189175	0.00000156491	0.0000039116	0.000000158515	0.000000000000150801	0.000000000000149129	0.000000000000111179	0.000000000000444988	0.000000183061	0.0000000000000516227	0.0000000000000480391	0.000000000000119238	0.000000149241	0.000000000000035192	0.000000000000125511	0.000000145618	0.0000000000000933739	0.000000242685	0.00000344174	0.00000984557	0.99998	0.00000147022	0.00000106905	0.00000109512	0.000000928075	0.00000219849	
2R	10780000	21006	1.45416e-16	5.0133e-18	0.000000000678383	3.23271e-19	1.24835e-17	0.000000000626558	2.00962e-19	7.80785e-19	1.80671e-16	0.000000000430434	1.64882e-18	5.62885e-17	0.0000000100194	5.19422e-18	4.70039e-18	0.000000000149157	0.0000000000977425	0.00000000382308	1	0.000000000661713	0.000000000429167	1.90653e-19	1.18484e-17	0.00000000167384	3.37962e-19	6.53418e-19	3.57563e-16	0.0000000221326	1.48695e-17	2.04883e-17	0.00000000879095	0.00000000086264	0.00000000244039	1.44269e-16	9.57317e-19	1.50524e-16	0.000000000652471	0.0000000052249	0.5	0.000000000885794	0.0000000129778	0.5	0.000000000762176	0.00000000143478	
2R	10780000	21007	0.000000455762	0.0000000000045863	0.00000594296	0.000000000000486352	0.000000000000369406	0.00000000000034946	0.000000000000260682	0.000000000000923351	0.00000170778	0.0000165048	0.0000000000021327	0.00000000000186197	0.00000000000191087	0.00000000000156673	0.0000000000037768	0.999963	0.00000260751	0.00000178719	0.00000190235	0.00000155272	0.00000411258	0.000000158464	0.000000000000149772	0.000000000000155208	0.000000000000109818	0.000000000000448481	0.000000177254	0.0000000000000500183	0.0000000000000464262	0.000000000000121745	0.000000144739	0.0000000000000342272	0.0000000000001333	0.000000141396	0.0000000000000938818	0.00000023476	0.00000342725	0.0000099602	0.99998	0.00000146222	0.00000107085	0.00000109591	0.00000091776	0.00000229105	
2R	10780000	21008	0.000000104005	0.00000000000195084	0.00000267485	0.000000000000147269	0.00000000000458275	0.00000000000443859	0.000000000000054665	0.000000000000216291	0.0000017617	0.0000161904	0.00000000000228528	0.0000000000452192	0.0000000000590355	0.00000000000177976	0.00000000000379544	0.999873	0.00000280986	0.0000335784	0.0000529589	0.00000185699	0.00000396569	0.000000158508	0.00000000000617125	0.00000000000681828	0.00000000000011668	0.000000000000464963	0.00000564088	0.00000000000534286	0.00000000000242503	0.00000000000527718	0.00000479704	0.00000000000185648	0.00000000000643071	0.000000146796	0.000000000000100229	0.000000243396	0.00000144144	0.00000985697	0.99993	0.00000156345	0.0000224301	0.0000312765	0.0000010753	0.00000222625	
2R	10780000	21009	0.0000000797745	1.67282e-17	1.41809e-17	4.1582e-18	0.000000000000206178	0.00000106406	2.07708e-16	1.50691e-17	0.0000000525155	1.08888e-17	4.77921e-18	0.0000000000000983561	0.000000732779	1.41931e-16	1.32957e-17	0.0000000331411	3.87361e-18	0.0000000000000715751	0.000000564898	1.07812e-16	1.03671e-17	0.000000000112721	0.0000000000000331805	0.000000150285	3.53445e-17	4.49839e-18	0.000000486072	0.00000604601	0.00000000000021208	0.0000000000000977231	0.999989	0.00000109481	0.000000712961	0.0000000779554	1.37876e-16	0.0000000524984	0.000000611806	0.000000418905	0.00000031559	0.000000075255	0.00000350908	0.999994	0.00000062536	0.000000408979	
2R	10780000	21010	0.000000080069	1.77348e-17	5.16932e-16	3.70313e-18	0.000000000000206171	0.00000105665	5.9425e-16	1.60655e-17	0.0000000528198	3.889e-16	4.26534e-18	0.0000000000000985662	0.000000734893	4.49686e-16	1.41471e-17	0.00000166298	1.19761e-16	0.00000000000240997	0.0000202511	0.00000000000000426597	3.71069e-16	0.0000000000947178	0.0000000000000280577	0.000000126823	8.25074e-17	4.0259e-18	0.000000491039	0.00000605432	0.000000000000635986	0.0000000000000978984	0.999966	0.00000262392	0.000000713814	0.00000028657	4.37779e-16	0.0000000528025	0.000000608393	0.000000420266	0.0000117885	0.0000000635063	0.0000035182	0.999982	0.00000159853	0.000000409709	
